wialon_id,nm,cls,mu,pos_t,pos_y,pos_x,registration_plate,payload_json
26456246,BPA_Hyundai Universe  205 SX12,2,0,1768798489,49.503626,60.081891,205 SX12,"{""id"": 26456246, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe  205 SX12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 647966, ""pos"": {""c"": 175, ""f"": 7, ""s"": 0, ""t"": 1768798489, ""x"": 60.081891, ""y"": 49.503626, ""z"": 143, ""lc"": 0, ""sc"": 15}, ""cneh"": 14279.4286111, ""cnkb"": 599188, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304354, ""id"": 1, ""mt"": 1751609261}, ""2"": {""n"": ""registration_plate"", ""v"": ""205 SX12"", ""ct"": 1738304354, ""id"": 2, ""mt"": 1752211753}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304354, ""id"": 4, ""mt"": 1738304354}}, ""cnm_km"": 647966, ""pfldsmax"": 0}"
26455151,BPA_Hyundai Universe 301 FW12,2,0,1768794176,49.503731,60.081773,301 FW12,"{""id"": 26455151, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 301 FW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1573296, ""pos"": {""c"": 267, ""f"": 7, ""s"": 0, ""t"": 1768794176, ""x"": 60.081773, ""y"": 49.503731, ""z"": 142, ""lc"": 0, ""sc"": 15}, ""cneh"": 12025.4697222, ""cnkb"": 401675, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""301 FW12"", ""ct"": 1738302669, ""id"": 1, ""mt"": 1752212235}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302669, ""id"": 3, ""mt"": 1751608731}}, ""cnm_km"": 1573296, ""pfldsmax"": 0}"
26455160,BPA_Hyundai Universe 229 WV12,2,0,1768798545,49.516506,60.078736,229 WV12,"{""id"": 26455160, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 229 WV12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1555838, ""pos"": {""c"": 173, ""f"": 5, ""s"": 0, ""t"": 1768798545, ""x"": 60.078736, ""y"": 49.516506, ""z"": 142, ""lc"": 0, ""sc"": 14}, ""cneh"": 31275.2941667, ""cnkb"": 350495, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""vehicle_class"", ""v"": ""empty_vehicle"", ""ct"": 1713268253, ""id"": 1, ""mt"": 1713268253}, ""2"": {""n"": ""registration_plate"", ""v"": ""229 WV12"", ""ct"": 1738302950, ""id"": 2, ""mt"": 1752212277}, ""4"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302950, ""id"": 4, ""mt"": 1751608770}}, ""cnm_km"": 1555838, ""pfldsmax"": 0}"
26455165,BPA_Hyundai Universe 762 RA12,2,0,1768798521,49.652633,59.181446,762 RA12,"{""id"": 26455165, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 762 RA12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1588205, ""pos"": {""c"": 39, ""f"": 7, ""s"": 0, ""t"": 1768798521, ""x"": 59.181446, ""y"": 49.652633, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 11761.3458333, ""cnkb"": 319442, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""762 RA12"", ""ct"": 1738302976, ""id"": 1, ""mt"": 1752212296}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738302976, ""id"": 3, ""mt"": 1751608787}}, ""cnm_km"": 1588205, ""pfldsmax"": 0}"
26455174,BPA_Hyundai Universe 402CX12,2,0,1768798539,49.653755,59.182971,402CX12,"{""id"": 26455174, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 402CX12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 476928, ""pos"": {""c"": 37, ""f"": 7, ""s"": 0, ""t"": 1768798539, ""x"": 59.182971, ""y"": 49.653755, ""z"": -9, ""lc"": 0, ""sc"": 15}, ""cneh"": 5339.28611111, ""cnkb"": 380561, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""402CX12"", ""ct"": 1738303388, ""id"": 1, ""mt"": 1752211866}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303388, ""id"": 3, ""mt"": 1751608804}}, ""cnm_km"": 476928, ""pfldsmax"": 0}"
26455182,BPA_Hyundai Universe 033ОР12,2,0,1768798524,49.516463,60.0781,033ОР12,"{""id"": 26455182, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 033ОР12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 383567, ""pos"": {""c"": 0, ""f"": 5, ""s"": 0, ""t"": 1768798524, ""x"": 60.0781, ""y"": 49.516463, ""z"": 146, ""lc"": 0, ""sc"": 12}, ""cneh"": 4725.545, ""cnkb"": 185339, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""033ОР12"", ""ct"": 1738303051, ""id"": 1, ""mt"": 1752211887}, ""3"": {""n"": ""model"", ""v"": ""Daewoo BH 120F"", ""ct"": 1738303051, ""id"": 3, ""mt"": 1751608818}}, ""cnm_km"": 383567, ""pfldsmax"": 0}"
26455315,BPA_Hyundai Universe 160UK12,2,0,1768798536,49.652673,59.182918,160UK12,"{""id"": 26455315, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 160UK12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 379546, ""pos"": {""c"": 323, ""f"": 5, ""s"": 0, ""t"": 1768798536, ""x"": 59.182918, ""y"": 49.652673, ""z"": -9, ""lc"": 0, ""sc"": 15}, ""cneh"": 5842.5025, ""cnkb"": 452580, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""160UK12"", ""ct"": 1738303026, ""id"": 1, ""mt"": 1752211904}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303026, ""id"": 3, ""mt"": 1751608832}}, ""cnm_km"": 379546, ""pfldsmax"": 0}"
26455342,BPA_Hyundai Universe 351JT12,2,0,1768798521,49.516356,60.078343,351JT12,"{""id"": 26455342, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 351JT12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 368134, ""pos"": {""c"": 50, ""f"": 5, ""s"": 0, ""t"": 1768798521, ""x"": 60.078343, ""y"": 49.516356, ""z"": 150, ""lc"": 0, ""sc"": 14}, ""cneh"": 6222.66583333, ""cnkb"": 453209, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""351JT12"", ""ct"": 1738303004, ""id"": 1, ""mt"": 1752211920}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303004, ""id"": 3, ""mt"": 1751608845}}, ""cnm_km"": 368134, ""pfldsmax"": 0}"
26455352,BPA_Hyundai Universe 940 KW12,2,0,1768798507,49.691903,59.325235,940 KW12,"{""id"": 26455352, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 940 KW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 696760, ""pos"": {""c"": 311, ""f"": 7, ""s"": 0, ""t"": 1768798507, ""x"": 59.325235, ""y"": 49.691903, ""z"": 2, ""lc"": 0, ""sc"": 15}, ""cneh"": 42642.6211111, ""cnkb"": 504546, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""940 KW12"", ""ct"": 1738304131, ""id"": 1, ""mt"": 1752211207}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304131, ""id"": 3, ""mt"": 1751608858}}, ""cnm_km"": 696760, ""pfldsmax"": 0}"
26455366,BPA_Hyundai Universe 340 PE12,2,0,1768798519,49.65311,59.18174,340 PE12,"{""id"": 26455366, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 340 PE12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 653836, ""pos"": {""c"": 228, ""f"": 7, ""s"": 0, ""t"": 1768798519, ""x"": 59.18174, ""y"": 49.65311, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 16014.7505556, ""cnkb"": 393486, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""340 PE12"", ""ct"": 1738303531, ""id"": 1, ""mt"": 1752212173}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303531, ""id"": 2, ""mt"": 1751608871}}, ""cnm_km"": 653836, ""pfldsmax"": 0}"
26455373,BPA_Hyundai Universe 670 IS12,2,0,1768798514,49.503823,60.081838,670 IS12,"{""id"": 26455373, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 670 IS12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 560053, ""pos"": {""c"": 280, ""f"": 7, ""s"": 0, ""t"": 1768798514, ""x"": 60.081838, ""y"": 49.503823, ""z"": 147, ""lc"": 0, ""sc"": 15}, ""cneh"": 7573.29888889, ""cnkb"": 597010, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""670 IS12"", ""ct"": 1675236642, ""id"": 1, ""mt"": 1752212187}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303822, ""id"": 2, ""mt"": 1751608888}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303822, ""id"": 4, ""mt"": 1738303822}}, ""cnm_km"": 560053, ""pfldsmax"": 0}"
26455380,BPA_Hyundai Universe 910 CL12,2,0,1768798544,49.50381,60.081831,910 CL12,"{""id"": 26455380, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 910 CL12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 594605, ""pos"": {""c"": 269, ""f"": 7, ""s"": 0, ""t"": 1768798544, ""x"": 60.081831, ""y"": 49.50381, ""z"": 146, ""lc"": 0, ""sc"": 15}, ""cneh"": 14755.4336111, ""cnkb"": 504543, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""910 CL12"", ""ct"": 1738303913, ""id"": 1, ""mt"": 1752212202}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303914, ""id"": 2, ""mt"": 1751608900}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303914, ""id"": 4, ""mt"": 1738303914}}, ""cnm_km"": 594605, ""pfldsmax"": 0}"
26455387,BPA_Hyundai Universe 408 ZE12,2,0,1768788084,49.661405,59.185126,408 ZE12,"{""id"": 26455387, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 408 ZE12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 586022, ""pos"": {""c"": 46, ""f"": 7, ""s"": 53, ""t"": 1768788084, ""x"": 59.185126, ""y"": 49.661405, ""z"": 3, ""lc"": 0, ""sc"": 14}, ""cneh"": 11866.9061111, ""cnkb"": 443008, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303933, ""id"": 1, ""mt"": 1751608911}, ""2"": {""n"": ""registration_plate"", ""v"": ""408 ZE12"", ""ct"": 1738303933, ""id"": 2, ""mt"": 1752212219}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303933, ""id"": 4, ""mt"": 1738303933}}, ""cnm_km"": 586022, ""pfldsmax"": 0}"
26455408,BPA_Hyundai Universe 253 NG12,2,0,1768268573,49.593186,59.675323,253 NG12,"{""id"": 26455408, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 253 NG12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 601829, ""pos"": {""c"": 92, ""f"": 7, ""s"": 98, ""t"": 1768268573, ""x"": 59.675323, ""y"": 49.593186, ""z"": -109, ""lc"": 0, ""sc"": 15}, ""cneh"": 55823.9311111, ""cnkb"": 310921, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304152, ""id"": 1, ""mt"": 1751608922}, ""2"": {""n"": ""registration_plate"", ""v"": ""253 NG12"", ""ct"": 1738304152, ""id"": 2, ""mt"": 1752211249}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304152, ""id"": 4, ""mt"": 1738304152}}, ""cnm_km"": 601829, ""pfldsmax"": 0}"
26455415,BPA_Hyundai Universe 160 КК12,2,0,1768798500,49.503616,60.081758,160 КК12,"{""id"": 26455415, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 160 КК12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 664170, ""pos"": {""c"": 259, ""f"": 7, ""s"": 0, ""t"": 1768798500, ""x"": 60.081758, ""y"": 49.503616, ""z"": 145, ""lc"": 0, ""sc"": 15}, ""cneh"": 1052910.23333, ""cnkb"": 359233, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""160 КК12"", ""ct"": 1738303662, ""id"": 1, ""mt"": 1752211264}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303662, ""id"": 2, ""mt"": 1751608940}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303662, ""id"": 4, ""mt"": 1738303662}}, ""cnm_km"": 664170, ""pfldsmax"": 0}"
26455447,BPA_Hyundai UniversE 813 ОР 12,2,0,1768798453,49.652691,59.18174,263 СК 12,"{""id"": 26455447, ""mu"": 0, ""nm"": ""BPA_Hyundai UniversE 813 ОР 12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 653956, ""pos"": {""c"": 192, ""f"": 7, ""s"": 0, ""t"": 1768798453, ""x"": 59.18174, ""y"": 49.652691, ""z"": -22, ""lc"": 0, ""sc"": 15}, ""cneh"": 14822.6952778, ""cnkb"": 515995, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304172, ""id"": 1, ""mt"": 1751608952}, ""2"": {""n"": ""registration_plate"", ""v"": ""263 СК 12"", ""ct"": 1738304172, ""id"": 2, ""mt"": 1752211280}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304172, ""id"": 4, ""mt"": 1738304172}}, ""cnm_km"": 653956, ""pfldsmax"": 0}"
26455455,BPA_Hyundai Universe 240CW12,2,0,1758520449,49.65274,59.181065,240CW12,"{""id"": 26455455, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 240CW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 612134, ""pos"": {""c"": 56, ""f"": 7, ""s"": 0, ""t"": 1758520449, ""x"": 59.181065, ""y"": 49.65274, ""z"": -7, ""lc"": 0, ""sc"": 15}, ""cneh"": 18258.0530556, ""cnkb"": 456243, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""240CW12"", ""ct"": 1675236983, ""id"": 1, ""mt"": 1752211306}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304191, ""id"": 2, ""mt"": 1751608963}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304191, ""id"": 4, ""mt"": 1738304191}}, ""cnm_km"": 612134, ""pfldsmax"": 0}"
26455468,BPA_Hyundai Universe 357XI12,2,0,1768623053,49.6527,59.181855,357XI12,"{""id"": 26455468, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 357XI12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 626049, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1768623053, ""x"": 59.181855, ""y"": 49.6527, ""z"": -6, ""lc"": 0, ""sc"": 7}, ""cneh"": 9144.44166667, ""cnkb"": 301547, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""357XI12"", ""ct"": 1738303478, ""id"": 1, ""mt"": 1752211330}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303478, ""id"": 3, ""mt"": 1751608974}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303478, ""id"": 4, ""mt"": 1738303478}}, ""cnm_km"": 626049, ""pfldsmax"": 0}"
26455479,BPA_Hyundai Universe 834 ТВ12,2,0,1768798527,49.652781,59.181568,834 ТВ12,"{""id"": 26455479, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 834 ТВ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1011341, ""pos"": {""c"": 1, ""f"": 7, ""s"": 0, ""t"": 1768798527, ""x"": 59.181568, ""y"": 49.652781, ""z"": 2, ""lc"": 0, ""sc"": 15}, ""cneh"": 35470.405, ""cnkb"": 325510, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304212, ""id"": 1, ""mt"": 1751608984}, ""2"": {""n"": ""registration_plate"", ""v"": ""834 ТВ12"", ""ct"": 1738304212, ""id"": 2, ""mt"": 1752211377}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304212, ""id"": 4, ""mt"": 1738304212}}, ""cnm_km"": 1011341, ""pfldsmax"": 0}"
26455498,BPA_Hyundai Universe 765SW12,2,0,1768798523,49.653321,59.182713,765SW12,"{""id"": 26455498, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 765SW12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 625547, ""pos"": {""c"": 235, ""f"": 7, ""s"": 0, ""t"": 1768798523, ""x"": 59.182713, ""y"": 49.653321, ""z"": -11, ""lc"": 0, ""sc"": 15}, ""cneh"": 12872.2836111, ""cnkb"": 523814, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""765SW12"", ""ct"": 1675237192, ""id"": 1, ""mt"": 1752211396}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304236, ""id"": 2, ""mt"": 1751608995}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304236, ""id"": 4, ""mt"": 1738304236}}, ""cnm_km"": 625547, ""pfldsmax"": 0}"
26455505,BPA_Hyundai Universe 250KB12,2,0,1768788764,49.652441,59.181908,250KB12,"{""id"": 26455505, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 250KB12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 670872, ""pos"": {""c"": 122, ""f"": 7, ""s"": 14, ""t"": 1768788764, ""x"": 59.181908, ""y"": 49.652441, ""z"": 12, ""lc"": 0, ""sc"": 7}, ""cneh"": 14137.2316667, ""cnkb"": 483904, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""250KB12"", ""ct"": 1738303683, ""id"": 1, ""mt"": 1752211428}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303683, ""id"": 2, ""mt"": 1751609007}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303683, ""id"": 4, ""mt"": 1738303683}}, ""cnm_km"": 670872, ""pfldsmax"": 0}"
26455545,BPA_Hyundai Universe 243 КУ12,2,0,1768798529,49.653435,59.182998,243 КУ12,"{""id"": 26455545, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 243 КУ12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 678748, ""pos"": {""c"": 237, ""f"": 7, ""s"": 0, ""t"": 1768798529, ""x"": 59.182998, ""y"": 49.653435, ""z"": -14, ""lc"": 0, ""sc"": 15}, ""cneh"": 65251.2327778, ""cnkb"": 355806, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304259, ""id"": 1, ""mt"": 1751609017}, ""2"": {""n"": ""registration_plate"", ""v"": ""243 КУ12"", ""ct"": 1738304259, ""id"": 2, ""mt"": 1752211444}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304259, ""id"": 4, ""mt"": 1738304259}}, ""cnm_km"": 678748, ""pfldsmax"": 0}"
26455627,BPA_Hyundai Universe 517 УТ12,2,0,1768787573,49.65341,59.182903,517 УТ12,"{""id"": 26455627, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 517 УТ12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 656230, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1768787573, ""x"": 59.182903, ""y"": 49.65341, ""z"": 21, ""lc"": 0, ""sc"": 15}, ""cneh"": 15275.9413889, ""cnkb"": 491531, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""517 УТ12"", ""ct"": 1675237735, ""id"": 1, ""mt"": 1752211475}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304277, ""id"": 2, ""mt"": 1751609028}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304277, ""id"": 4, ""mt"": 1738304277}}, ""cnm_km"": 656230, ""pfldsmax"": 0}"
29835865,ОТК_942 IO|12 YUTONG,2,0,1768277163,49.653711,59.182726,,"{""id"": 29835865, ""mu"": 0, ""nm"": ""ОТК_942 IO|12 YUTONG"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 21, ""pos"": {""c"": 0, ""f"": 7, ""s"": 0, ""t"": 1768277163, ""x"": 59.182726, ""y"": 49.653711, ""z"": -10, ""lc"": 0, ""sc"": 15}, ""cneh"": 7.5175, ""cnkb"": 1377, ""uacl"": 4178867978239, ""pflds"": {}, ""cnm_km"": 21, ""pfldsmax"": 0}"
26455635,BPA_Hyundai UniversE 228 ND 12,2,0,1768553564,49.652653,59.181541,653 UI 12,"{""id"": 26455635, ""mu"": 0, ""nm"": ""BPA_Hyundai UniversE 228 ND 12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 639161, ""pos"": {""c"": 0, ""f"": 5, ""s"": 0, ""t"": 1768553564, ""x"": 59.181541, ""y"": 49.652653, ""z"": -16, ""lc"": 0, ""sc"": 15}, ""cneh"": 15733.9616667, ""cnkb"": 472362, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""653 UI 12"", ""ct"": 1738303181, ""id"": 1, ""mt"": 1752211493}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303181, ""id"": 3, ""mt"": 1751609041}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738303181, ""id"": 4, ""mt"": 1738303181}}, ""cnm_km"": 639161, ""pfldsmax"": 0}"
26455640,BPA_Hyundai UniversE 069YP 12,2,0,1768748928,49.653828,59.183051,109KD 12,"{""id"": 26455640, ""mu"": 0, ""nm"": ""BPA_Hyundai UniversE 069YP 12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 658125, ""pos"": {""c"": 72, ""f"": 5, ""s"": 0, ""t"": 1768748928, ""x"": 59.183051, ""y"": 49.653828, ""z"": -15, ""lc"": 0, ""sc"": 15}, ""cneh"": 14261.35, ""cnkb"": 470799, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""109KD 12"", ""ct"": 1738303205, ""id"": 1, ""mt"": 1752211514}, ""3"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303205, ""id"": 3, ""mt"": 1751609052}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 5.0"", ""ct"": 1738303205, ""id"": 4, ""mt"": 1738303205}}, ""cnm_km"": 658125, ""pfldsmax"": 0}"
26455650,BPA_Hyundai Universe 911 HO12,2,0,1768798443,49.65352,59.1825,911 HO12,"{""id"": 26455650, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 911 HO12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 923210, ""pos"": {""c"": 213, ""f"": 7, ""s"": 0, ""t"": 1768798443, ""x"": 59.1825, ""y"": 49.65352, ""z"": -10, ""lc"": 0, ""sc"": 15}, ""cneh"": 169022.253889, ""cnkb"": 465151, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304073, ""id"": 1, ""mt"": 1751609062}, ""2"": {""n"": ""registration_plate"", ""v"": ""911 HO12"", ""ct"": 1738304073, ""id"": 2, ""mt"": 1752211535}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304073, ""id"": 4, ""mt"": 1738304073}}, ""cnm_km"": 923210, ""pfldsmax"": 0}"
26455655,BPA_Hyundai Universe 079ОА12,2,0,1768798539,49.65388,59.182991,079ОА12,"{""id"": 26455655, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 079ОА12"", ""cfl"": 1808, ""cls"": 2, ""cnm"": 1388120, ""pos"": {""c"": 63, ""f"": 7, ""s"": 0, ""t"": 1768798539, ""x"": 59.182991, ""y"": 49.65388, ""z"": -10, ""lc"": 0, ""sc"": 15}, ""cneh"": 8374.79666667, ""cnkb"": 270114, ""uacl"": 4178867978239, ""pflds"": {""1"": {""n"": ""registration_plate"", ""v"": ""079ОА12"", ""ct"": 1738303798, ""id"": 1, ""mt"": 1752211565}, ""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738303798, ""id"": 2, ""mt"": 1751609074}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738303798, ""id"": 4, ""mt"": 1738303798}}, ""cnm_km"": 1388120, ""pfldsmax"": 0}"
26456159,BPA_Hyundai Universe 492 DH12,2,0,1768798502,49.652693,59.182185,492 DH12,"{""id"": 26456159, ""mu"": 0, ""nm"": ""BPA_Hyundai Universe 492 DH12"", ""cfl"": 1811, ""cls"": 2, ""cnm"": 679512, ""pos"": {""c"": 0, ""f"": 5, ""s"": 0, ""t"": 1768798502, ""x"": 59.182185, ""y"": 49.652693, ""z"": 30, ""lc"": 0, ""sc"": 12}, ""cneh"": 14408.6822222, ""cnkb"": 522692, ""uacl"": 4178867978239, ""pflds"": {""2"": {""n"": ""model"", ""v"": ""Hyundai Universe"", ""ct"": 1738304099, ""id"": 2, ""mt"": 1751609084}, ""3"": {""n"": ""registration_plate"", ""v"": ""492 DH12"", ""ct"": 1738304099, ""id"": 3, ""mt"": 1752211583}, ""4"": {""n"": ""color"", ""v"": ""Galileosky 7x"", ""ct"": 1738304099, ""id"": 4, ""mt"": 1738304099}}, ""cnm_km"": 679512, ""pfldsmax"": 0}"
