id,node_id,lon,lat
1663,1421,55.35399177,46.56852514
1664,1422,55.35689264,46.56662891
1665,1423,55.35928064,46.56506843
1666,1424,55.36077444,46.56409756
1667,1425,55.36289270,46.56270678
1668,1426,55.36612225,46.56058900
1669,1427,55.36840587,46.55909780
1670,1428,55.36991411,46.55810511
1671,1429,55.37203779,46.55672029
1672,1430,55.37519735,46.55464535
1673,1431,55.37756837,46.55309681
1674,1432,55.37900917,46.55215683
1675,1433,55.38097067,46.55086800
1676,1434,55.38428743,46.54870210
1677,1435,55.38677500,46.54707606
1678,1436,55.38827267,46.54609717
1679,1437,55.39003290,46.54494429
1680,1438,55.39188471,46.54374186
1681,1439,55.39341588,46.54273712
1682,1440,55.39563912,46.54128018
1683,1441,55.39715250,46.54028883
1684,1442,55.39903513,46.53905887
1685,1443,55.40106550,46.53773200
1686,1444,55.40260860,46.53672107
1687,1445,55.40482195,46.53527605
1688,1446,55.40797087,46.53320535
1689,1447,55.40998233,46.53189333
1690,1448,55.41146220,46.53092127
1691,1449,55.41385500,46.52935765
1692,1450,55.41702030,46.52728378
1693,1451,55.41913160,46.52590140
1694,1452,55.42069414,46.52487757
1695,1453,55.42295543,46.52340443
1696,1454,55.42586108,46.52150483
1697,1455,55.42816433,46.51999842
1698,1456,55.42968000,46.51900718
1699,1457,55.43198696,46.51748604
1700,1458,55.43501489,46.51491289
1701,1459,55.43758156,46.51188016
1702,1460,55.43908937,46.51005663
1703,1461,55.44032916,46.50856484
1704,1462,55.44189820,46.50665720
1705,1463,55.44313117,46.50516025
1706,1464,55.44457800,46.50340820
1707,1465,55.44582250,46.50188537
1708,1466,55.44733219,46.50003778
1709,1467,55.44981037,46.49700041
1710,1468,55.45244658,46.49375579
1711,1469,55.45400400,46.49184655
1712,1470,55.45518167,46.49040120
1713,1471,55.45666806,46.48857067
1714,1472,55.45791089,46.48704211
1715,1473,55.45946152,46.48513156
1716,1474,55.46195962,46.48204750
1717,1475,55.46454900,46.47883161
1718,1476,55.46604900,46.47697760
1719,1477,55.46723788,46.47551006
1720,1478,55.46874059,46.47365776
1721,1479,55.47001118,46.47209509
1722,1480,55.47151323,46.47023536
1723,1481,55.47415111,46.46697996
1724,1482,55.47667574,46.46386919
1725,1483,55.47815871,46.46204314
1726,1484,55.47928511,46.46065133
1727,1485,55.48078380,46.45879993
1728,1486,55.48205354,46.45724108
1729,1487,55.48351726,46.45542705
1730,1488,55.48475063,46.45391075
1731,1489,55.48636341,46.45192630
1732,1490,55.48876716,46.44897860
1733,1491,55.49025443,46.44715529
1734,1492,55.49149130,46.44564025
1735,1493,55.49291827,46.44389255
1736,1494,55.49413569,46.44239456
1737,1495,55.49567500,46.44050417
1738,1496,55.49687850,46.43902825
1739,1497,55.49831526,46.43726239
1740,1498,55.49963600,46.43565600
1741,1499,55.50105126,46.43390974
1742,1500,55.50358983,46.43079357
1743,1501,55.50508040,46.42895920
1744,1502,55.50627169,46.42749556
1745,1503,55.50780967,46.42561839
1746,1504,55.50910010,46.42405030
1747,1505,55.51053350,46.42232355
1748,1506,55.51183333,46.42076900
1749,1507,55.51334604,46.41895446
1750,1508,55.51591121,46.41589455
1751,1509,55.51859726,46.41269670
1752,1510,55.52007122,46.41093578
1753,1511,55.52128218,46.40949629
1754,1512,55.52273980,46.40776293
1755,1513,55.52406000,46.40619385
1756,1514,55.52563048,46.40431910
1757,1515,55.52688683,46.40281983
1758,1516,55.52835842,46.40106162
1759,1517,55.53087093,46.39806607
1760,1518,55.53357260,46.39483944
1761,1519,55.53504167,46.39308667
1762,1520,55.53637386,46.39150038
1763,1521,55.53792369,46.38965146
1764,1522,55.53909077,46.38826238
1765,1523,55.54065276,46.38640052
1766,1627,55.54194086,46.38486600
1767,1524,55.54331522,46.38323074
1768,1525,55.54463460,46.38165720
1769,1526,55.54613507,46.37987411
1770,1527,55.54851704,46.37703304
1771,1528,55.55007000,46.37517722
1772,1529,55.55138555,46.37362340
1773,1530,55.55292515,46.37178023
1774,1531,55.55416714,46.37030557
1775,1532,55.55561871,46.36856788
1776,1533,55.55688570,46.36705740
1777,1534,55.55839978,46.36525665
1778,1535,55.55970940,46.36371200
1779,1536,55.56116352,46.36196111
1780,1537,55.56366462,46.35898346
1781,1538,55.56520475,46.35713225
1782,1539,55.56651624,46.35558357
1783,1540,55.56798483,46.35382283
1784,1541,55.56916679,46.35242493
1785,1542,55.57060771,46.35070159
1786,1543,55.57193800,46.34912367
1787,1544,55.57348552,46.34727967
1788,1545,55.57466940,46.34585780
1789,1546,55.57624175,46.34399768
1790,1547,55.57879296,46.34095274
1791,1548,55.58034450,46.33910583
1792,1549,55.58156576,46.33764824
1793,1550,55.58307908,46.33585208
1794,1551,55.58434719,46.33434712
1795,1552,55.58582519,46.33258750
1796,1553,55.58705282,46.33112409
1797,1554,55.58848543,46.32941600
1798,1555,55.58981762,46.32783600
1799,1556,55.59128432,46.32629780
1800,1557,55.59294138,46.32476700
1801,1558,55.59447306,46.32355267
1802,1559,55.59647400,46.32211413
1803,1560,55.59793367,46.32107189
1804,1561,55.59996076,46.31962288
1805,1562,55.60291268,46.31751384
1806,1563,55.60497460,46.31603310
1807,1564,55.60651260,46.31493127
1808,1565,55.60869638,46.31336362
1809,1626,55.61023920,46.31225820
1810,1566,55.61202704,46.31097335
1811,1567,55.61522230,46.30867850
1812,1568,55.61739300,46.30712231
1813,1569,55.61894478,46.30600311
1814,1570,55.62105754,46.30449458
1815,1571,55.62405129,46.30235267
1816,1572,55.62609910,46.30088840
1817,1573,55.62760280,46.29980813
1818,1574,55.62966890,46.29832950
1819,1575,55.63305096,46.29590704
1820,1625,55.63113180,46.29728440
1821,1576,55.63638280,46.29351700
1822,1577,55.63838125,46.29206342
1823,1578,55.63982025,46.29094508
1824,1579,55.64142311,46.28946342
1825,1580,55.64296138,46.28781946
1826,1581,55.64418320,46.28627367
1827,1582,55.64563542,46.28442563
1828,1583,55.64680875,46.28293250
1829,1584,55.64830656,46.28100985
1830,1585,55.65067186,46.27798386
1831,1586,55.65221688,46.27598600
1832,1587,55.65318788,46.27455765
1833,1588,55.65457716,46.27205252
1834,1589,55.65606923,46.26889700
1835,1590,55.65737446,46.26608029
1836,1591,55.65827450,46.26414475
1837,1592,55.65905100,46.26248447
1838,1593,55.66025591,46.25991552
1839,1594,55.66120450,46.25788900
1840,1595,55.66188836,46.25641893
1841,1596,55.66298968,46.25403804
1842,1597,55.66411787,46.25162053
1843,1598,55.66481450,46.25014620
1844,1599,55.66582193,46.24797230
1845,1600,55.66702312,46.24540947
1846,1601,55.66769857,46.24397214
1847,1602,55.66857292,46.24209825
1848,1603,55.66989136,46.23927373
1849,1604,55.67144424,46.23594676
1850,1605,55.67267796,46.23289815
1851,1606,55.67319612,46.22987928
1852,1607,55.67341464,46.22755714
1853,1608,55.67355736,46.22615155
1854,1609,55.67375804,46.22401333
1855,1610,55.67404937,46.22089689
1856,1611,55.67431396,46.21797823
1857,1612,55.67458040,46.21511660
1858,1613,55.67485600,46.21216015
1859,1614,55.67514350,46.20911608
1860,1615,55.67527671,46.20616983
1861,1616,55.67532426,46.20312526
1862,1617,55.67537073,46.19998712
1863,1618,55.67527575,46.19730167
1864,1619,55.67550946,46.19395468
1865,1620,55.67566308,46.19101046
1866,1621,55.67581200,46.18801521
1867,1622,55.67594374,46.18502655
1868,1623,55.67619819,46.18216407
1869,1624,55.67691791,46.17910509
1870,4611,55.67778341,46.17576882
1871,4612,55.67838754,46.17311227
1872,4613,55.21885280,46.64393413
1873,4614,55.21615000,46.64409240
1874,4615,55.21305540,46.64408860
1875,1631,55.20782170,46.64348978
1876,1632,55.20411568,46.64344689
1877,4216,55.20886417,46.64440528
1878,4217,55.20905610,46.64712619
1879,4218,55.21090790,46.64888420
1880,1666,56.20839289,46.53268078
1881,1667,56.21196117,46.53162466
1882,1668,56.21505722,46.53135056
1883,1669,56.21803585,46.53108877
1884,1670,56.22148638,46.53079864
1885,4265,56.21871783,46.52659575
1886,1671,56.22399702,46.53056268
1887,4264,56.22021129,46.52680013
1888,4266,56.22316445,46.53312248
1889,4267,56.22236235,46.53166975
1890,4337,56.22111336,46.53615043
1891,4338,56.21896599,46.53701348
1892,1672,56.22723287,46.53018055
1893,4336,56.22370257,46.53545915
1894,1673,56.22931240,46.52950794
1895,1674,56.23301622,46.52976769
1896,1675,56.23634538,46.52942559
1897,1678,56.23604239,46.53339093
1898,4341,56.23441960,46.53430150
1899,1676,56.23813507,46.52983732
1900,1677,56.23763418,46.53292213
1901,4268,56.23701608,46.52709982
1902,4273,56.23446178,46.52339300
1903,1679,56.24202660,46.52897425
1904,4269,56.23629923,46.52376032
1905,4340,56.23619157,46.53471923
1906,4366,56.23757740,46.53483440
1907,1680,56.24482742,46.52911705
1908,4274,56.23898137,46.52348125
1909,1681,56.24724200,46.52854318
1910,4271,56.24530930,46.53364729
1911,4275,56.24203300,46.52322493
1912,4272,56.24514965,46.53532487
1913,1682,56.24858932,46.52844268
1914,1683,56.25088658,46.52788239
1915,4276,56.24510157,46.52264021
1916,1684,56.25384202,46.52831851
1917,4270,56.25115690,46.52364786
1918,4277,56.24795200,46.52266055
1919,1685,56.25498443,46.52893436
1920,1686,56.25572635,46.52968697
1921,3946,56.25708621,46.52829886
1922,3947,56.25895867,46.52845683
1923,3948,56.26039614,46.52876205
1924,3949,56.26303894,46.52958300
1925,1707,55.32738717,46.70394300
1926,1708,55.32954350,46.70315667
1927,1728,55.12697461,46.75827012
1928,3930,55.12762852,46.75686781
1929,2321,55.12581597,46.76099120
1930,1729,55.12483396,46.76329098
1931,2320,55.12417499,46.76475961
1932,1730,55.12322903,46.76699852
1933,1731,55.12205775,46.76973809
1934,1732,55.12062504,46.77300567
1935,4093,55.12136587,46.77117452
1936,1733,55.11933391,46.77602252
1937,2319,55.11795807,46.77922372
1938,3931,55.11862408,46.77777621
1939,1734,55.11675416,46.78201606
1940,1735,55.11580022,46.78427887
1941,1736,55.11418602,46.78802917
1942,2318,55.11514692,46.78573741
1943,1737,55.11302901,46.79071351
1944,2317,55.11159698,46.79397917
1945,4091,55.11237661,46.79212715
1946,1738,55.11030866,46.79697166
1947,1739,55.10888653,46.80020850
1948,1740,55.10768602,46.80302432
1949,3932,55.10961721,46.79879538
1950,1741,55.10613175,46.80664014
1951,2316,55.10679385,46.80514405
1952,1742,55.10511513,46.80901326
1953,2315,55.10400068,46.81164822
1954,3933,55.10333159,46.81311271
1955,1743,55.10252732,46.81500853
1956,1744,55.10123283,46.81801371
1957,1745,55.09988407,46.82111986
1958,4092,55.10061007,46.81963436
1959,1746,55.09865359,46.82400825
1960,2314,55.09710808,46.82754367
1961,3934,55.09776120,46.82610130
1962,1747,55.09607728,46.82996537
1963,1748,55.09497455,46.83254255
1964,1749,55.09427598,46.83403196
1965,1750,55.09318020,46.83541175
1966,1751,55.08904851,46.83780349
1967,3935,55.09053647,46.83695273
1968,2313,55.08700955,46.83891190
1969,1752,55.08476125,46.84015269
1970,3936,55.08332134,46.84096139
1971,1753,55.08100549,46.84223607
1972,3937,55.07915034,46.84325318
1973,3938,55.07763122,46.84411257
1974,1754,55.07499752,46.84556547
1975,4215,55.07332143,46.84642200
1976,1755,55.07192268,46.84727292
1977,1756,55.06771985,46.84963205
1978,3939,55.06918979,46.84877712
1979,3940,55.06598987,46.85054846
1980,1757,55.06349290,46.85192637
1981,3941,55.06204309,46.85276509
1982,1758,55.05989628,46.85417247
1983,1759,55.05709221,46.85629606
1984,2331,55.05790450,46.85539011
1985,4610,55.05889769,46.85712700
1986,2312,55.04801160,46.86862148
1987,1763,55.04739522,46.87199842
1988,1764,55.04678656,46.87478080
1989,1765,55.04603989,46.87800739
1990,2332,55.04640119,46.87613091
1991,1766,55.04532744,46.88099903
1992,1767,55.04459223,46.88401634
1993,1768,55.04387690,46.88684641
1994,1769,55.04305175,46.89000161
1995,2902,55.04345691,46.88828818
1996,2311,55.04231966,46.89300020
1997,1770,55.04159324,46.89601186
1998,1771,55.04087671,46.89897289
1999,2333,55.04012636,46.90202789
2000,2901,55.04048100,46.90041356
2001,4124,55.04051933,46.90055044
2002,1772,55.03939820,46.90499922
2003,1773,55.03866997,46.90798888
2004,2334,55.03793159,46.91100863
2005,1774,55.03754291,46.91267280
2006,2310,55.03716534,46.91415049
2007,1775,55.03647281,46.91700395
2008,1776,55.03574603,46.91999636
2009,2335,55.03500998,46.92298882
2010,1777,55.03420124,46.92627633
2011,2336,55.03457033,46.92480119
2012,1778,55.03353827,46.92899665
2013,2337,55.03280901,46.93201112
2014,1779,55.03208234,46.93498107
2015,1780,55.03125981,46.93844750
2016,2338,55.03161333,46.93694848
2017,2339,55.03081870,46.94097331
2018,1781,55.03052511,46.94401280
2019,1782,55.03029077,46.94701041
2020,1783,55.03005939,46.94999735
2021,1784,55.02983063,46.95300509
2022,2340,55.02959535,46.95601653
2023,1785,55.02936741,46.95899571
2024,1786,55.02913431,46.96199657
2025,1787,55.02889650,46.96503036
2026,2309,55.02865837,46.96798710
2027,1788,55.02839321,46.97121553
2028,2341,55.02852781,46.96989507
2029,4251,55.02847820,46.96938840
2030,1789,55.02818571,46.97399485
2031,2342,55.02797586,46.97699899
2032,1790,55.02807748,46.97998729
2033,1791,55.02863862,46.98364641
2034,1792,55.02902100,46.98600976
2035,2343,55.02838916,46.98216511
2036,2308,55.02951769,46.98901201
2037,1793,55.03001751,46.99201637
2038,1794,55.03051151,46.99501597
2039,2344,55.03100037,46.99800947
2040,1795,55.03137166,47.00028101
2041,2345,55.03162193,47.00173017
2042,1796,55.03199187,47.00397844
2043,1797,55.03248067,47.00699224
2044,2346,55.03286298,47.00999541
2045,1798,55.03297835,47.01298077
2046,1799,55.03329681,47.01510616
2047,1800,55.03591344,47.01566272
2048,1801,55.03903516,47.01624102
2049,4161,55.03298859,47.01899478
2050,2347,55.04203128,47.01678841
2051,4162,55.03300316,47.02195726
2052,1802,55.04474443,47.01728621
2053,2348,55.04797497,47.01787615
2054,2900,55.04618596,47.01755612
2055,1803,55.05095331,47.01842287
2056,1804,55.05398868,47.01897821
2057,1805,55.05998929,47.02006991
2058,2307,55.05698752,47.01952480
2059,2306,55.06191876,47.02041973
2060,2349,55.06340347,47.02070402
2061,1806,55.06598673,47.02118146
2062,1807,55.06897495,47.02172323
2063,1808,55.07455272,47.02306615
2064,2305,55.07199757,47.02231151
2065,2304,55.07606433,47.02377504
2066,1809,55.07799432,47.02524863
2067,1810,55.08060639,47.02814254
2068,2899,55.07937359,47.02666076
2069,2350,55.08211660,47.02998229
2070,1811,55.08336162,47.03149414
2071,2351,55.08484576,47.03330548
2072,1812,55.08606406,47.03478855
2073,2352,55.08757392,47.03662984
2074,1813,55.08880594,47.03813080
2075,2353,55.09030326,47.03995571
2076,1814,55.09279551,47.04299143
2077,4114,55.09153744,47.04141422
2078,1815,55.09551653,47.04629463
2079,2354,55.09427327,47.04479323
2080,2355,55.09700365,47.04810188
2081,1816,55.09823195,47.04958182
2082,2356,55.09973828,47.05141195
2083,1817,55.10097440,47.05291884
2084,2357,55.10247028,47.05475742
2085,1818,55.10513450,47.05796401
2086,2303,55.10369050,47.05624245
2087,1819,55.10797575,47.06059553
2088,2302,55.11092695,47.06192674
2089,1820,55.11400000,47.06239193
2090,2301,55.11748986,47.06251485
2091,2358,55.11690392,47.06247115
2092,1821,55.11950776,47.06248790
2093,2300,55.12305268,47.06253945
2094,2359,55.12022394,47.06252284
2095,1822,55.12603167,47.06255626
2096,1823,55.12907220,47.06273093
2097,1824,55.13410236,47.06513970
2098,2299,55.13201074,47.06391682
2099,2360,55.13558251,47.06602362
2100,1825,55.13803434,47.06749076
2101,2298,55.14111555,47.06933441
2102,4110,55.13962355,47.06842900
2103,1826,55.14363763,47.07083172
2104,2361,55.14513104,47.07172417
2105,1827,55.14700529,47.07283902
2106,2297,55.15066477,47.07502231
2107,2362,55.14915541,47.07412174
2108,1828,55.15300203,47.07640613
2109,2363,55.15466044,47.07739056
2110,1829,55.15618804,47.07830975
2111,2296,55.16019507,47.08072099
2112,2364,55.15871656,47.07982397
2113,1830,55.16203660,47.08195029
2114,1831,55.16532365,47.08457344
2115,2365,55.16381905,47.08324927
2116,2366,55.16692936,47.08608855
2117,1832,55.16842880,47.08752655
2118,2367,55.17000923,47.08903099
2119,1833,55.17151511,47.09047411
2120,2368,55.17308892,47.09197941
2121,1834,55.17613951,47.09488463
2122,2369,55.17456623,47.09339242
2123,1835,55.17921702,47.09782429
2124,2370,55.17765627,47.09633305
2125,2371,55.18068395,47.09922499
2126,1836,55.18226219,47.10072650
2127,2372,55.18377451,47.10216921
2128,1837,55.18538129,47.10368748
2129,2295,55.18688846,47.10503628
2130,1838,55.18891240,47.10654542
2131,1839,55.19197470,47.10846599
2132,2898,55.19038915,47.10755330
2133,2294,55.19476508,47.10990360
2134,2897,55.19626200,47.11057276
2135,1840,55.19798145,47.11123690
2136,1841,55.20100782,47.11226986
2137,1842,55.20362889,47.11312196
2138,1843,55.20699533,47.11421684
2139,2373,55.20515839,47.11362020
2140,2293,55.20998379,47.11519197
2141,1844,55.21276061,47.11609690
2142,2292,55.21600113,47.11714832
2143,2374,55.21423935,47.11658423
2144,1845,55.21898629,47.11811656
2145,1846,55.22185649,47.11905045
2146,1847,55.22802200,47.12114931
2147,2375,55.22336270,47.11954163
2148,2376,55.22502141,47.12008246
2149,2377,55.23031975,47.12211963
2150,1848,55.23399317,47.12406300
2151,2378,55.23178761,47.12283601
2152,2379,55.23586114,47.12522629
2153,1849,55.23738230,47.12631760
2154,2380,55.23942620,47.12782480
2155,2381,55.24089611,47.12891654
2156,1850,55.24291933,47.13041962
2157,1851,55.24603187,47.13272953
2158,1852,55.24946273,47.13527459
2159,2382,55.24794752,47.13415013
2160,2896,55.24442389,47.13155684
2161,1853,55.25298606,47.13788012
2162,2383,55.25148111,47.13676226
2163,2291,55.25499669,47.13936166
2164,1854,55.25802388,47.14160293
2165,1855,55.26153343,47.14420937
2166,2384,55.26004525,47.14310519
2167,2385,55.26356382,47.14570609
2168,1856,55.26697878,47.14822814
2169,2386,55.26505098,47.14680472
2170,1857,55.27009780,47.15052930
2171,1858,55.27360709,47.15313908
2172,2387,55.26862042,47.14942429
2173,2388,55.27210669,47.15202236
2174,2389,55.27564221,47.15464550
2175,1859,55.27899270,47.15713356
2176,2390,55.27713959,47.15575997
2177,1860,55.28219134,47.15951371
2178,2391,55.28419372,47.16098736
2179,2392,55.28568121,47.16208772
2180,2895,55.28068728,47.15838533
2181,1861,55.28772186,47.16359156
2182,1862,55.29100542,47.16600956
2183,1863,55.29429312,47.16844928
2184,2393,55.28922524,47.16469366
2185,2394,55.29276492,47.16731533
2186,1864,55.29778549,47.17104812
2187,2395,55.29630590,47.16993627
2188,1865,55.29972996,47.17254831
2189,1866,55.30261558,47.17529584
2190,2290,55.30120214,47.17382400
2191,2289,55.30407145,47.17705294
2192,2396,55.30519256,47.17857286
2193,1867,55.30669869,47.18062949
2194,1868,55.30916565,47.18399538
2195,2397,55.30779142,47.18211598
2196,2894,55.31036521,47.18564142
2197,1869,55.31148416,47.18715373
2198,2398,55.31297946,47.18921453
2199,1870,55.31408543,47.19071480
2200,2288,55.31555858,47.19263352
2201,1871,55.31832501,47.19574349
2202,2287,55.31680327,47.19412821
2203,1872,55.32126164,47.19881571
2204,2399,55.31976060,47.19722800
2205,2893,55.32262619,47.20033662
2206,1873,55.32385231,47.20197857
2207,2400,55.32516236,47.20403447
2208,1874,55.32604465,47.20555010
2209,2286,55.32745214,47.20781615
2210,1875,55.33012326,47.21066502
2211,2401,55.32868662,47.20927658
2212,1876,55.33347830,47.21324537
2213,2402,55.33196121,47.21216838
2214,2403,55.33557929,47.21471932
2215,2404,55.33706081,47.21576397
2216,1877,55.33897571,47.21710643
2217,1878,55.34222581,47.21938718
2218,2285,55.34590518,47.22197851
2219,2405,55.34071751,47.21832991
2220,2406,55.34438139,47.22090340
2221,1879,55.34799857,47.22344035
2222,1880,55.35098921,47.22554253
2223,1881,55.35459111,47.22827941
2224,2407,55.35306982,47.22703489
2225,2408,55.35619385,47.22977370
2226,1882,55.35917260,47.23281074
2227,2284,55.35768939,47.23129459
2228,1883,55.36230629,47.23582462
2229,2409,55.36066227,47.23433078
2230,2410,55.36379981,47.23698617
2231,1884,55.36597341,47.23837894
2232,2283,55.36927387,47.24025455
2233,2411,55.36771587,47.23937409
2234,1885,55.37147751,47.24176145
2235,2412,55.37299047,47.24296084
2236,1886,55.37463264,47.24444632
2237,1887,55.37610646,47.24593715
2238,2282,55.37732000,47.24741850
2239,1888,55.37839262,47.25001398
2240,1889,55.37834718,47.25300017
2241,1890,55.37782608,47.25602449
2242,1891,55.37732322,47.25901251
2243,1892,55.37693050,47.26201464
2244,2281,55.37751749,47.26502873
2245,1893,55.37885701,47.26714684
2246,2280,55.38058165,47.26867743
2247,1894,55.38400981,47.27115122
2248,1895,55.38570903,47.27236228
2249,2413,55.38210444,47.26979048
2250,1896,55.38927399,47.27493647
2251,2278,55.39077454,47.27601716
2252,2279,55.38718203,47.27343434
2253,1897,55.39286189,47.27751221
2254,1898,55.39600488,47.27977207
2255,2892,55.39435590,47.27859623
2256,2277,55.39946610,47.28225138
2257,2414,55.39795372,47.28116022
2258,1899,55.40154084,47.28374122
2259,2276,55.40302977,47.28481099
2260,1900,55.40514171,47.28636181
2261,2275,55.40813319,47.28846896
2262,2415,55.40664902,47.28741568
2263,4113,55.40586164,47.28760318
2264,1901,55.41023913,47.28997604
2265,2416,55.41172689,47.29104230
2266,1902,55.41382296,47.29253278
2267,1903,55.41699295,47.29480579
2268,2891,55.41532235,47.29361670
2269,1904,55.42066831,47.29745285
2270,2274,55.41894550,47.29620436
2271,1905,55.42253020,47.29838273
2272,1906,55.42402722,47.29983338
2273,3439,55.42599934,47.29579560
2274,3440,55.42417219,47.29635358
2275,4130,55.41788625,47.29922487
2276,4131,55.41643092,47.29990354
2277,4132,55.41396225,47.30104865
2278,1907,55.42598864,47.30124824
2279,2417,55.42761782,47.30239967
2280,3438,55.42899462,47.29491507
2281,2418,55.42910841,47.30348471
2282,1908,55.43119953,47.30497726
2283,2419,55.43271257,47.30605916
2284,1909,55.43480518,47.30756446
2285,2273,55.43799741,47.30985947
2286,2420,55.43628544,47.30864298
2287,1910,55.43988725,47.31120928
2288,2421,55.44138220,47.31229374
2289,1911,55.44347606,47.31379795
2290,2422,55.44497306,47.31487288
2291,1912,55.44698827,47.31631297
2292,2423,55.44857575,47.31744021
2293,2424,55.45007270,47.31852576
2294,1913,55.45216904,47.32003044
2295,2425,55.45365192,47.32110393
2296,1914,55.45593381,47.32263259
2297,2426,55.45897662,47.32442269
2298,3441,55.45743135,47.32356229
2299,1915,55.46154142,47.32588077
2300,2427,55.46303247,47.32673250
2301,1916,55.46500617,47.32814076
2302,2272,55.46740507,47.33117515
2303,2428,55.46636257,47.32967657
2304,1917,55.46889910,47.33338491
2305,1918,55.47134794,47.33699426
2306,2429,55.46992527,47.33489495
2307,2430,55.47242700,47.33858447
2308,1919,55.47344529,47.34007562
2309,2431,55.47495632,47.34230398
2310,1920,55.47598874,47.34381264
2311,2432,55.47746209,47.34599630
2312,2271,55.47983709,47.34885275
2313,1921,55.48233498,47.35020235
2314,1922,55.48897545,47.35225921
2315,2270,55.48381303,47.35068268
2316,2433,55.48593824,47.35133159
2317,1923,55.49501758,47.35411348
2318,1924,55.49799595,47.35502898
2319,2434,55.49175983,47.35311288
2320,2435,55.49324475,47.35357253
2321,1925,55.50414568,47.35692323
2322,2269,55.50099644,47.35595513
2323,2436,55.50262564,47.35644796
2324,2268,55.50698922,47.35779691
2325,1926,55.51000550,47.35872614
2326,2437,55.51202210,47.35934492
2327,1927,55.51601790,47.36057775
2328,2438,55.51350858,47.35980788
2329,2439,55.51902274,47.36150535
2330,1928,55.52137496,47.36223100
2331,2267,55.52288747,47.36270029
2332,2440,55.52502449,47.36335743
2333,1929,55.52799442,47.36426850
2334,2441,55.53059170,47.36509600
2335,1930,55.53201849,47.36578664
2336,2266,55.53368699,47.36726943
2337,2442,55.53518108,47.36881808
2338,1931,55.53662023,47.37031436
2339,1932,55.53956191,47.37338180
2340,2443,55.53812812,47.37188564
2341,2444,55.54107001,47.37496524
2342,1933,55.54249777,47.37645524
2343,2445,55.54398068,47.37799686
2344,1934,55.54542708,47.37949430
2345,2265,55.54692250,47.38104703
2346,1935,55.54837653,47.38255483
2347,2264,55.54988231,47.38413756
2348,1936,55.55281923,47.38721467
2349,2446,55.55133349,47.38565774
2350,1937,55.55576394,47.39026752
2351,2262,55.55721521,47.39177677
2352,2263,55.55426616,47.38871434
2353,1938,55.55871259,47.39326944
2354,2261,55.56097454,47.39464437
2355,1939,55.56396336,47.39526497
2356,2260,55.56697201,47.39538012
2357,1940,55.56978427,47.39545669
2358,1941,55.57287973,47.39555750
2359,1942,55.57294481,47.39548559
2360,2890,55.57062668,47.39552296
2361,1943,55.57618358,47.39546061
2362,2259,55.57903033,47.39539626
2363,2889,55.57531731,47.39551896
2364,1944,55.58203626,47.39534593
2365,1945,55.58572797,47.39565797
2366,2447,55.58428820,47.39541860
2367,1946,55.59100150,47.39757250
2368,2448,55.58801925,47.39636969
2369,2449,55.59285258,47.39834174
2370,2450,55.59439553,47.39902876
2371,1947,55.59665730,47.40050749
2372,2451,55.59813315,47.40190525
2373,1948,55.59904796,47.40334552
2374,1949,55.59977279,47.40598271
2375,1950,55.60062229,47.40916355
2376,1951,55.60303140,47.41171287
2377,4054,55.60153000,47.41048740
2378,1952,55.60616674,47.41501807
2379,2258,55.60489425,47.41319514
2380,1953,55.60637896,47.41785995
2381,2257,55.60414359,47.42182092
2382,2452,55.60500285,47.42034244
2383,1954,55.60322232,47.42398995
2384,1955,55.60220673,47.42700674
2385,1956,55.60111788,47.43030646
2386,2453,55.60161346,47.42882893
2387,2256,55.60021773,47.43299132
2388,1957,55.59962574,47.43610436
2389,1958,55.60220211,47.43976527
2390,2254,55.60372802,47.44138790
2391,2255,55.60074754,47.43826758
2392,1959,55.60489908,47.44290979
2393,2253,55.60615774,47.44500752
2394,1960,55.60726410,47.44688362
2395,2454,55.60815297,47.44837759
2396,1961,55.60962547,47.45073105
2397,1962,55.61253169,47.45296980
2398,2455,55.61093148,47.45213644
2399,1963,55.61724718,47.45514466
2400,2456,55.61497617,47.45410416
2401,2457,55.61878607,47.45584786
2402,1964,55.62101515,47.45686278
2403,2252,55.62352636,47.45800988
2404,2458,55.62502332,47.45870380
2405,1965,55.62700565,47.45966375
2406,1966,55.63299954,47.46286985
2407,2459,55.62948028,47.46097535
2408,2460,55.63095998,47.46177455
2409,1967,55.63674702,47.46487951
2410,1968,55.63900247,47.46608473
2411,2461,55.63527251,47.46408372
2412,2462,55.64105642,47.46719222
2413,1969,55.64392301,47.46992986
2414,2251,55.64259381,47.46835990
2415,1970,55.64765827,47.47499255
2416,2250,55.64543667,47.47195851
2417,2463,55.64655336,47.47341971
2418,1971,55.65022518,47.47850364
2419,1972,55.65171642,47.48054936
2420,2464,55.64912733,47.47700481
2421,1973,55.65425927,47.48403264
2422,2465,55.65282098,47.48205443
2423,3449,55.65540809,47.48562582
2424,1974,55.65799868,47.48917218
2425,2249,55.65649408,47.48710284
2426,1975,55.66058352,47.49270283
2427,2248,55.65908229,47.49066612
2428,2466,55.66168739,47.49420456
2429,1976,55.66298177,47.49599607
2430,2467,55.66429126,47.49778356
2431,1977,55.66688558,47.50133848
2432,2247,55.66538135,47.49926980
2433,1978,55.66948555,47.50489732
2434,2246,55.66798867,47.50284853
2435,3448,55.67057135,47.50636205
2436,1979,55.67174147,47.50797979
2437,2245,55.67316459,47.50994067
2438,1980,55.67426156,47.51143415
2439,2244,55.67576712,47.51349914
